GENDER,AGE_GRP,JOB_NM,TRAVEL_TERM,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE,TRAVEL_COMPANIONS_NUM,TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,TRAVEL_MISSION_CHECK,MAJOR_TRANSPORT,TOTAL_MVMN_WON,MAJOR_ACTIVITY_TYPE,TOTAL_ACTIVITY_WON,TOTAL_WON
남,40,사무 종사자,1년,11110,30140,26110,도시 선호(중),자연 선호(약),자연 선호(중),도시 선호(중),도시 선호(중),도시 선호(강),도시 선호(중),자연 선호(강),전라북도,충북,3인 이상 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,3,g_g003687,친구,남자,30대,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",2023-07-08,2023-07-10,"쇼핑;역사 유적지 방문;테마파크, 놀이시설, 동/식물원 방문",['자가용(승용/승합/트럭 등등)'],80400.0,['쇼핑 / 구매'],395360.0,475760.0
남,20,사무 종사자,1년,50130,42150,46710,중립,자연 선호(중),자연 선호(중),자연 선호(약),자연 선호(중),자연 선호(약),자연 선호(약),도시 선호(중),광주광역시,전북,3인 이상 여행(가족 외),"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",2,g_g004556,친구,여자,20대,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;SNS 인생샷 여행;인플루언서 따라하기 여행;유흥/오락(나이트라이프)",2023-07-28,2023-07-30,지역 문화예술/공연/전시시설 관람;인플루언서 따라하기 여행;유흥/오락(나이트라이프),"['시외/고속버스', '택시']",33500.0,['취식'],267280.0,300780.0
남,20,사무 종사자,1년,50130,42150,46710,중립,자연 선호(중),자연 선호(중),자연 선호(약),자연 선호(중),자연 선호(약),자연 선호(약),도시 선호(중),광주광역시,전북,3인 이상 여행(가족 외),"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",2,g_g004556,친구,여자,20대,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;SNS 인생샷 여행;인플루언서 따라하기 여행;유흥/오락(나이트라이프)",2023-07-28,2023-07-30,지역 문화예술/공연/전시시설 관람;인플루언서 따라하기 여행;유흥/오락(나이트라이프),"['시외/고속버스', '택시']",33500.0,['취식'],267280.0,300780.0
여,30,사무 종사자,한달,42210,48310,30200,자연 선호(강),자연 선호(강),중립,중립,중립,자연 선호(약),도시 선호(중),도시 선호(약),서울특별시,대전,자녀 동반 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",3,g_g000287,자녀,여자,~9세이하,"테마파크, 놀이시설, 동/식물원 방문;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람",2023-05-27,2023-05-29,시티투어;교육/체험 프로그램 참가;지역 문화예술/공연/전시시설 관람,['자가용(승용/승합/트럭 등등)'],90600.0,['취식'],237500.0,328100.0
여,30,사무 종사자,한달,42210,48310,30200,자연 선호(강),자연 선호(강),중립,중립,중립,자연 선호(약),도시 선호(중),도시 선호(약),서울특별시,대전,자녀 동반 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",3,g_g000287,배우자,남자,40대,"테마파크, 놀이시설, 동/식물원 방문;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람",2023-05-27,2023-05-29,시티투어;교육/체험 프로그램 참가;지역 문화예술/공연/전시시설 관람,['자가용(승용/승합/트럭 등등)'],90600.0,['취식'],237500.0,328100.0
여,30,사무 종사자,한달,42210,48310,30200,자연 선호(강),자연 선호(강),중립,중립,중립,자연 선호(약),도시 선호(중),도시 선호(약),서울특별시,대전,자녀 동반 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",3,g_g000287,자녀,남자,~9세이하,"테마파크, 놀이시설, 동/식물원 방문;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람",2023-05-27,2023-05-29,시티투어;교육/체험 프로그램 참가;지역 문화예술/공연/전시시설 관람,['자가용(승용/승합/트럭 등등)'],90600.0,['취식'],237500.0,328100.0
여,20,기타,1년,26350,11440,42150,중립,자연 선호(강),자연 선호(강),도시 선호(약),중립,자연 선호(중),도시 선호(강),도시 선호(약),충청북도,대전,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g011600,없음,없음,없음,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람",2023-09-14,2023-09-15,"지역 문화예술/공연/전시시설 관람;테마파크, 놀이시설, 동/식물원 방문;쇼핑",['자전거'],20200.0,"['쇼핑 / 구매', '없음', '체험 활동 / 입장 및 관람', '취식']",74500.0,94700.0
남,30,전문가 및 관련 종사자,한달,50110,28245,43800,자연 선호(중),자연 선호(중),자연 선호(강),중립,도시 선호(중),자연 선호(약),자연 선호(강),도시 선호(강),경기도,충북,2인 여행(가족 외),새로운 경험 추구,1,g_g003043,부모,여자,60대,"테마파크, 놀이시설, 동/식물원 방문;등반 여행;역사 유적지 방문;야외 스포츠, 레포츠 활동",2023-06-23,2023-06-25,"등반 여행;친환경 여행(플로깅 여행);야외 스포츠, 레포츠 활동",['자가용(승용/승합/트럭 등등)'],38000.0,['체험 활동 / 입장 및 관람'],181000.0,219000.0
남,50,전업주부,1년,41220,30200,47150,자연 선호(강),도시 선호(강),중립,중립,자연 선호(강),중립,도시 선호(중),자연 선호(중),경기도,충남,3대 동반 여행(친척 포함),여행 동반자와의 친밀감 및 유대감 증진,4,g_g003154,자녀,여자,30대,온천/스파;지역 축제/이벤트 참가,2023-06-24,2023-06-25,온천/스파;교육/체험 프로그램 참가;신규 여행지 발굴,없음,69776.3368606702,['체험 활동 / 입장 및 관람'],115000.0,184776.33686067018
남,50,전업주부,1년,41220,30200,47150,자연 선호(강),도시 선호(강),중립,중립,자연 선호(강),중립,도시 선호(중),자연 선호(중),경기도,충남,3대 동반 여행(친척 포함),여행 동반자와의 친밀감 및 유대감 증진,4,g_g003154,기타,남자,10대,온천/스파;지역 축제/이벤트 참가,2023-06-24,2023-06-25,온천/스파;교육/체험 프로그램 참가;신규 여행지 발굴,없음,69776.3368606702,['체험 활동 / 입장 및 관람'],115000.0,184776.33686067018
남,50,전업주부,1년,41220,30200,47150,자연 선호(강),도시 선호(강),중립,중립,자연 선호(강),중립,도시 선호(중),자연 선호(중),경기도,충남,3대 동반 여행(친척 포함),여행 동반자와의 친밀감 및 유대감 증진,4,g_g003154,자녀,남자,40대,온천/스파;지역 축제/이벤트 참가,2023-06-24,2023-06-25,온천/스파;교육/체험 프로그램 참가;신규 여행지 발굴,없음,69776.3368606702,['체험 활동 / 입장 및 관람'],115000.0,184776.33686067018
남,50,전업주부,1년,41220,30200,47150,자연 선호(강),도시 선호(강),중립,중립,자연 선호(강),중립,도시 선호(중),자연 선호(중),경기도,충남,3대 동반 여행(친척 포함),여행 동반자와의 친밀감 및 유대감 증진,4,g_g003154,기타,여자,10대,온천/스파;지역 축제/이벤트 참가,2023-06-24,2023-06-25,온천/스파;교육/체험 프로그램 참가;신규 여행지 발굴,없음,69776.3368606702,['체험 활동 / 입장 및 관람'],115000.0,184776.33686067018
남,40,전문가 및 관련 종사자,한달,42150,50110,26350,자연 선호(중),중립,자연 선호(중),자연 선호(중),자연 선호(중),자연 선호(중),중립,중립,경상북도,충남,자녀 동반 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",2,g_g003718,자녀,남자,10대,종교/성지 순례;등반 여행,2023-07-08,2023-07-09,종교/성지 순례;Well-ness 여행;신규 여행지 발굴,['자가용(승용/승합/트럭 등등)'],34400.0,"['단순 구경 / 산책 / 걷기', '취식', '휴식']",38000.0,72400.0
남,40,전문가 및 관련 종사자,한달,42150,50110,26350,자연 선호(중),중립,자연 선호(중),자연 선호(중),자연 선호(중),자연 선호(중),중립,중립,경상북도,충남,자녀 동반 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",2,g_g003718,배우자,여자,40대,종교/성지 순례;등반 여행,2023-07-08,2023-07-09,종교/성지 순례;Well-ness 여행;신규 여행지 발굴,['자가용(승용/승합/트럭 등등)'],34400.0,"['단순 구경 / 산책 / 걷기', '취식', '휴식']",38000.0,72400.0
여,30,사무 종사자,한달,42150,41500,11680,자연 선호(강),중립,자연 선호(중),중립,중립,도시 선호(약),도시 선호(약),도시 선호(중),경기도,전남,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g006100,없음,없음,없음,"SNS 인생샷 여행;Well-ness 여행;등반 여행;인플루언서 따라하기 여행;캠핑;테마파크, 놀이시설, 동/식물원 방문;쇼핑;시티투어;야외 스포츠, 레포츠 활동;호캉스 여행;온천/스파;지역 문화예술/공연/전시시설 관람;드라마 촬영지 방문;친환경 여행(플로깅 여행)",2023-09-06,2023-09-09,캠핑;SNS 인생샷 여행;호캉스 여행,['자가용(승용/승합/트럭 등등)'],174000.0,['취식'],523234.0,697234.0
남,20,사무 종사자,한달,26350,27110,46130,도시 선호(중),자연 선호(중),자연 선호(중),자연 선호(중),중립,자연 선호(약),도시 선호(약),자연 선호(약),전라남도,전북,2인 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g005402,연인,여자,20대,"교육/체험 프로그램 참가;테마파크, 놀이시설, 동/식물원 방문;시티투어;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가",2023-08-18,2023-08-20,"테마파크, 놀이시설, 동/식물원 방문;지역 축제/이벤트 참가;쇼핑",['자가용(승용/승합/트럭 등등)'],104500.0,['취식'],119400.0,223900.0
여,40,전문가 및 관련 종사자,기타,42210,29140,47190,자연 선호(강),자연 선호(강),도시 선호(약),자연 선호(강),자연 선호(강),도시 선호(약),자연 선호(약),도시 선호(약),서울특별시,전북,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g008681,없음,없음,없음,역사 유적지 방문,2023-08-24,2023-08-25,역사 유적지 방문;시티투어;반려동물 동반 여행,"['KTX/SRT(고속열차)', '택시']",79300.0,['취식'],80500.0,159800.0
여,30,전문가 및 관련 종사자,한달,42210,48310,50130,중립,자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),도시 선호(강),도시 선호(강),도시 선호(강),인천광역시,전북,3인 이상 여행(가족 외),"역사 탐방, 문화적 경험 등 교육적 동기",3,g_g002903,배우자,남자,30대,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;신규 여행지 발굴;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",2023-07-01,2023-07-03,"SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람;테마파크, 놀이시설, 동/식물원 방문",['자가용(승용/승합/트럭 등등)'],72400.0,"['체험 활동 / 입장 및 관람', '취식']",170000.0,242400.0
여,30,전문가 및 관련 종사자,한달,42210,48310,50130,중립,자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),도시 선호(강),도시 선호(강),도시 선호(강),인천광역시,전북,3인 이상 여행(가족 외),"역사 탐방, 문화적 경험 등 교육적 동기",3,g_g002903,자녀,여자,~9세이하,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;신규 여행지 발굴;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",2023-07-01,2023-07-03,"SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람;테마파크, 놀이시설, 동/식물원 방문",['자가용(승용/승합/트럭 등등)'],72400.0,"['체험 활동 / 입장 및 관람', '취식']",170000.0,242400.0
여,30,전문가 및 관련 종사자,한달,42210,48310,50130,중립,자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),도시 선호(강),도시 선호(강),도시 선호(강),인천광역시,전북,3인 이상 여행(가족 외),"역사 탐방, 문화적 경험 등 교육적 동기",3,g_g002903,자녀,여자,10대,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;신규 여행지 발굴;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",2023-07-01,2023-07-03,"SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람;테마파크, 놀이시설, 동/식물원 방문",['자가용(승용/승합/트럭 등등)'],72400.0,"['체험 활동 / 입장 및 관람', '취식']",170000.0,242400.0
여,30,사무 종사자,한달,42150,26710,45130,자연 선호(중),자연 선호(강),자연 선호(강),도시 선호(약),도시 선호(약),자연 선호(약),도시 선호(중),중립,서울특별시,충남,자녀 동반 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",3,g_g011054,자녀,여자,~9세이하,"테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람",2023-09-09,2023-09-10,지역 문화예술/공연/전시시설 관람;신규 여행지 발굴;SNS 인생샷 여행,['자가용(승용/승합/트럭 등등)'],1800.0,"['단순 구경 / 산책 / 걷기', '체험 활동 / 입장 및 관람', '취식']",96000.0,97800.0
여,30,사무 종사자,한달,42150,26710,45130,자연 선호(중),자연 선호(강),자연 선호(강),도시 선호(약),도시 선호(약),자연 선호(약),도시 선호(중),중립,서울특별시,충남,자녀 동반 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",3,g_g011054,배우자,남자,30대,"테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람",2023-09-09,2023-09-10,지역 문화예술/공연/전시시설 관람;신규 여행지 발굴;SNS 인생샷 여행,['자가용(승용/승합/트럭 등등)'],1800.0,"['단순 구경 / 산책 / 걷기', '체험 활동 / 입장 및 관람', '취식']",96000.0,97800.0
여,30,사무 종사자,한달,42150,26710,45130,자연 선호(중),자연 선호(강),자연 선호(강),도시 선호(약),도시 선호(약),자연 선호(약),도시 선호(중),중립,서울특별시,충남,자녀 동반 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",3,g_g011054,자녀,남자,~9세이하,"테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람",2023-09-09,2023-09-10,지역 문화예술/공연/전시시설 관람;신규 여행지 발굴;SNS 인생샷 여행,['자가용(승용/승합/트럭 등등)'],1800.0,"['단순 구경 / 산책 / 걷기', '체험 활동 / 입장 및 관람', '취식']",96000.0,97800.0
여,50,전문가 및 관련 종사자,1년,44180,50130,45800,자연 선호(중),자연 선호(중),자연 선호(중),자연 선호(중),도시 선호(약),도시 선호(중),자연 선호(중),도시 선호(중),충청남도,충남,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g000017,없음,없음,없음,"테마파크, 놀이시설, 동/식물원 방문",2023-04-30,2023-05-01,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;신규 여행지 발굴",없음,69776.3368606702,"['취식', '휴식']",96000.0,165776.33686067018
남,20,학생,1주일,26500,26200,50130,중립,중립,자연 선호(강),중립,중립,중립,중립,도시 선호(강),전라남도,전남,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g012628,연인,남자,20대,Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행;지역 축제/이벤트 참가,2023-09-16,2023-09-17,시티투어;신규 여행지 발굴;SNS 인생샷 여행,없음,69776.3368606702,['휴식'],59800.0,129576.3368606702
여,40,사무 종사자,1년,50130,42210,46130,자연 선호(중),자연 선호(강),자연 선호(중),중립,도시 선호(약),도시 선호(중),자연 선호(중),도시 선호(강),충청북도,세종,2인 가족 여행,여행 동반자와의 친밀감 및 유대감 증진,1,g_g001166,배우자,남자,40대,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행",2023-05-28,2023-05-29,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;지역 문화예술/공연/전시시설 관람",없음,69776.3368606702,"['단순 구경 / 산책 / 걷기', '휴식']",51000.0,120776.3368606702
