TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
g_g002110,2306110002,1,0,0,1,4,3040867836,용천막국수,충북 제천시 의병대로 165,충북 제천시 동현동 55-3,2014004,4315010300,2023-06-11 12:13,1,52000,,
g_g002110,2306110004,1,0,0,1,4,5441702020,들밥애 리솜점,충북 제천시 백운면 금봉로 365,,3239008,4315036021,2023-06-11 18:08,1,124000,한상차림;양념 불고기;어서기 고등어구이,
g_g002110,2306110005,1,0,0,1,4,3058126321,별똥카페,충북 제천시 백운면 금봉로 365,충북 제천시 백운면 평동리 707,3239008,4315036021,2023-06-11 13:04,1,30900,I/아메리카노;I/초코라떼;I/연유라떼;I/카페모카,
g_g002110,2306110006,1,0,0,1,4,6822101053,둥지치킨,충북 제천시 백운면 천등박달로 1339,충북 제천시 백운면 평동리 233-12,3014007,4315036021,2023-06-11 21:43,3,22000,닭강정(매콤한맛),
g_g002110,2306120001,1,0,0,1,4,5988501876,선데이브리즈 제천,충북 제천시 백운면 금봉로 365,충북 제천시 백운면 평동리 707,3239008,4315036021,2023-06-12 11:47,1,90000,양념갈비 바질파스타;슈림프 로제파스타;에그베네딕트;에그마요 샌드위치,
g_g002110,2306120003,1,0,0,1,4,3058126321,포레스트 리솜 더 그릴720,충북 제천시 백운면 금봉로 365,,3239008,4315036021,2023-06-12 17:55,1,130810,오겹살;짜글이김치찌개;단양마늘밥;공기밥;생맥주(포레스트);오겹살,
g_g002110,2306120002,3,1,1,1,4,3058126321,포레스트리솜,충북 제천시 백운면 금봉로 365,,3239008,4315036021,2023-06-12 15:52,1,15000,썬배드,
g_g002120,2306100003,1,0,0,1,2,3053253984,금산원조김정이삼계탕,충남 금산군 금산읍 인삼약초로 33,충남 금산군 금산읍 중도리 34-1,3257044,4471025022,2023-06-10 12:23,1,28000,원조삼계탕,
g_g002120,2306100005,1,0,0,1,2,3058130596,휴카페,충남 금산군 추부면 검한1길 156,충남 금산군 추부면 요광리 713-1,4571027,4471039027,2023-06-10 14:16,1,13000,시오빵;데카이 티라미수;아메리카노(ICE),
g_g002122,2306300002,1,0,0,0,2,,명량핫도그,상야1길 21 A동 109호,,,,,3,4100,,4617013400
g_g002122,2306300003,1,0,0,1,2,5418501128,중흥오투스파,전남 나주시 상야2길 7,전남 나주시 빛가람동 197,4685288,4617013400,2023-07-01 08:22,1,10000,,
g_g002122,2307010003,1,0,0,1,2,2850400180,고봉민김밥인(나주빛가람점),전남 나주시 전력로 6,전남 나주시 빛가람동 189-1,3295055,4617013400,2023-07-01 12:37,1,8600,,
g_g002122,2306300002,3,1,1,1,2,,빛가람전망대,전남 나주시 호수로 77,전남 나주시 빛가람동 346-1,3295058,4617013400,2023-06-30 18:42,1,2000,모노레일 탑승권 구입,
g_g002127,2306170002,1,0,0,1,2,3178134275,농업회사법인 괴산한우타운,충북 괴산군 칠성면 괴강로 632,충북 괴산군 칠성면 갈읍리 348,3246004,4376034031,2023-06-17 13:52,1,103500,한우등심;한우치마살;한우채끝등심,
g_g002127,2306170003,1,0,0,1,2,3178134275,가리티커피(괴산한우타운),충북 괴산군 칠성면 괴강로 632,충북 괴산군 칠성면 갈읍리 348,3246004,4376034031,2023-06-17 14:58,1,10000,자몽에이드;디카페인콜드브루,
g_g002127,2306180002,1,0,0,1,2,7142900963,영계,충북 괴산군 문광면 송문로옥성1길 112,충북 괴산군 문광면 옥성리 116,4538434,4376035030,2023-06-18 12:52,1,26000,누룽지영계,
g_g002127,2306180003,1,0,0,1,2,3150334719,문광상회,충북 괴산군 문광면 광덕길 34,충북 괴산군 문광면 광덕리 346,4538058,4376035021,2023-06-18 13:09,1,7600,카페라떼(ICE);카페모카(ICE),
g_g002127,2306170004,2,0,0,1,2,3018211973,군자칠성 하나로마트,충북 괴산군 칠성면 도정로 42,충북 괴산군 칠성면 도정리 269,3246009,4376034021,2023-06-17 15:24,1,22250,오징어집;오리온 스윙칩 볶음고추장L;클라우드(캔);농협 쌀밥 작은밥;롯데밀키스제로(펫),
g_g002127,2306170007,6,0,0,1,2,7360201193,멕시카나,충북 괴산군 괴산읍 읍내로 280,,3246023,4376025021,2023-06-17 18:27,1,19000,,
g_g002130,2306240005,2,0,0,1,8,2208160348,홈플러스,충남 천안시 동남구 신촌1길 23,충남 천안시 동남구 신방동 784-9,4547457,4413111600,2023-06-24 17:45,1,30930,진로참이슬;서울_저지방우유;하이트진로_필라이트;켈리피쳐;알쿠니아황도2절,
g_g002130,2306240004,3,0,0,1,8,3128116141,(주)한빛씨에스,충남 천안시 동남구 목천읍 독립기념관로 1,충남 천안시 동남구 목천읍 남화리 230-1,3352226,4413125030,2023-06-24 15:27,1,10200,태극열차버스 탑승권 구입,
g_g002130,2306240006,3,0,0,1,8,2052572631,챔피언,충남 천안시 동남구 신촌1길 23,충남 천안시 동남구 신방동 784-9,4547457,4413111600,2023-06-24 17:58,1,81500,챔피언 입장권,
g_g002130,2306240007,1,1,1,1,8,8195200456,정겨운항아리갈비,충남 천안시 동남구 수곡1길 5,,4547407,4413111600,2023-06-24 20:02,1,140700,공기밥;된장찌개;무한리필(1인);저초등;5.6.7세아동,
g_g002130,2306240003,1,2,2,1,8,1358125422,기흥(부산)휴게소,경기 용인시 기흥구 공세로 173,,3204006,4146310700,2023-06-24 13:58,1,4000,델리)착한통감자 ,
g_g002130,2306240004,2,2,2,1,8,3128116141,이마트24,충남 천안시 동남구 목천읍 삼방로 159,충남 천안시 동남구 목천읍 남화리 230-1,3249022,4413125030,2023-06-24 15:46,1,8600,뽀로로딸기;뽀로로샤인머스캣;팔도)코코뿌요 애플망고;빙그레 바나나우유;파워에이드 마운틴페트,
g_g002130,2306240003,1,2,2,2,8,1358125422,기흥(부산)휴게소,경기 용인시 기흥구 공세로 173,,3204006,4146310700,2023-06-24 13:51,1,4000,토랩)토스트,
g_g002130,2306240003,1,2,2,3,8,1358125422,기흥(부산)휴게소,경기 용인시 기흥구 공세로 173,,3204006,4146310700,2023-06-24 13:48,1,16000,델리)착한통감자,
g_g002134,2306110001,1,0,0,1,2,4130871600,내재,충남 공주시 창벽로 420,충남 공주시 상왕동 32-1,3251040,4415011700,2023-06-11 11:11,1,13500,바닐라라떼 ICE;카페라떼 ICE,
g_g002134,2306110004,1,0,0,1,2,3902501604,오버패스,충남 공주시 의당면 의당로 269,충남 공주시 의당면 청룡리 899,3251034,4415036026,2023-06-11 16:04,1,15000,ICE메타라떼;오버패스 토마토 아이스크림,
g_g002134,2306110006,1,0,0,1,2,2053073347,교동면옥 공주신관점,충남 공주시 번영1로 111,충남 공주시 신관동 265-16,3251015,4415012000,2023-06-11 18:42,1,24000,교동특냉면;물+비빔면,
g_g002134,2306100004,2,0,0,1,2,4318500671,주)서우리테일(공주점),충남 공주시 장기로 24,충남 공주시 금흥동 산 30-4,3251036,4415012100,2023-06-10 15:05,1,58780,명가찰떡초코;동원양반볶음김치;구운감자;한돈벌집삼겹;롯데은박접시,
g_g002144,2307090004,3,0,0,0,2,,전주한옥레일바이크,944-1 전주한옥레일바이크,,,,,1,23000,,4511311300
g_g002144,2307090006,1,0,0,1,2,6681002119,전주농부가,전북 전주시 덕진구 아중로 228,전북 전주시 덕진구 우아동1가 1113-2,3266047,4511311300,2023-07-09 12:31,1,22000,,
g_g002144,2307090007,1,0,0,1,2,1808701645,(주)홍시궁,전북 전주시 완산구 전주객사1길 94,전북 전주시 완산구 다가동4가 35,4598332,4511111600,2023-07-09 13:00,1,20300,홍시눈꽃빙수;아메리카노(ICE),
g_g002144,2307090010,1,0,0,1,2,1582101768,금암면옥,전북 전주시 완산구 전주객사3길 12-6,전북 전주시 완산구 중앙동2가 31-4,4598334,4511110200,2023-07-09 20:13,1,16000,옛날돈까스;칼국수,
g_g002144,2307090011,1,0,0,1,2,1643900250,다가양조장,전북 전주시 완산구 전주객사1길 5,전북 전주시 완산구 다가동3가 68,4598332,4511111500,2023-07-09 00:51,1,66000,바지락술찜;소주;막걸리샘플러;송명섭막걸리,
g_g002144,2307100001,1,0,0,1,2,4021522086,나들벌,전북 전주시 완산구 최명희길 30-3,전북 전주시 완산구 풍남동3가 79-1,4598364,4511111000,2023-07-10 12:24,1,8000,,
g_g002144,2307100003,1,0,0,1,2,4188514866,PNB 전주역점,전북 전주시 덕진구 백제대로 840,전북 전주시 덕진구 우아동3가 752-56,2266003,4511311500,2023-07-10 19:07,1,34700,초코파이10개세트;초코파이;붓세;생도넛,
g_g002144,2307100002,1,1,1,1,2,4020659280,길거리야,전북 전주시 완산구 경기전길 124,전북 전주시 완산구 교동 267-2,4598019,4511111800,2023-07-10 12:30,1,5000,바게트버거,
g_g002144,2307100003,1,1,1,1,2,1078657147,스토리웨이,전북 전주시 덕진구 동부대로 680,,2266002,4511311500,2023-07-10 19:14,1,9000,왕김밥;라면,
g_g002144,2307090009,1,2,2,1,2,4028532364,PNB풍년제과,전북 전주시 완산구 은행로 61,,3266057,4511111800,2023-07-09 19:01,1,2300,초코파이 ,
g_g002144,2307100002,1,2,2,1,2,1498502159,디저트39,전북 전주시 완산구 팔달로 201-4,전북 전주시 완산구 고사동 25,3266077,4511111700,2023-07-10 12:55,1,2900,아메리카노,
g_g002148,2306110003,1,0,0,1,1,6502200826,탑정가마솥소머리곰탕,충남 논산시 가야곡면 덕은로 492-4,충남 논산시 가야곡면 산노리 209-5,3255010,4423040025,2023-06-11 08:18,1,13000,소머리곰탕,
g_g002148,2306110005,1,0,0,1,1,7771100713,초서,충남 논산시 가야곡면 탑정로 802,,3255037,4423040029,2023-06-11 10:06,1,10000,아메리카노(아),
g_g002148,2306110006,2,0,0,1,1,3088100053,농업회사법인(유) 양촌양조,충남 논산시 양촌면 매죽헌로1665번길 14-7,충남 논산시 양촌면 인천리 380-4,4565307,4423039021,2023-06-11 11:05,1,18000,,
g_g002151,2306240003,1,0,0,1,2,2632000292,혜성,전북 고창군 고창읍 성산4길 26,전북 고창군 고창읍 읍내리 192-5,4637469,4579025021,2023-06-24 13:50,1,18000,도토리묵밥;비빔;사이다,
g_g002151,2306240004,1,0,0,1,2,8343401090,모로가게,전북 고창군 고창읍 중거리당산로 145-1,전북 고창군 고창읍 읍내리 373-5,3279055,4579025021,2023-06-24 14:03,1,11300,아로니아요거트스무디;패션후르츠에이드,
g_g002151,2306240007,1,0,0,1,2,8870201604,우리수산 풍천장어호점,전북 고창군 고창읍 중거리당산로 147,전북 고창군 고창읍 읍내리 362-13,3279055,4579025021,2023-06-24 19:15,1,72000,장어구이;맥주;복분자주(소);공기밥,
g_g002151,2306250001,1,0,0,1,2,4470701532,석정옥,전북 고창군 고창읍 석정2로 164,전북 고창군 고창읍 석정리 784,3279035,4579025025,2023-06-25 09:54,1,30000,특곰탕;왕갈비탕,
g_g002151,2306250005,1,0,0,1,2,3078506974,정안(상)휴게소,충남 공주시 정안면 논산천안고속도로 58,,1000038,4415037027,2023-06-25 18:02,1,8500,떡볶이;미니츄러스,
g_g002151,2306240005,3,0,0,1,2,4048300597,고창고인돌박물관,전북 고창군 고창읍 고인돌공원길 74,전북 고창군 고창읍 도산리 676,4637053,4579025032,2023-06-24 14:59,1,1400,입장권,
g_g002151,2306250003,3,0,0,1,2,4568601434,농업회사(주)고창청농원,전북 고창군 공음면 청천길 41-27,전북 고창군 공음면 용수리 681,4637839,4579034027,2023-06-25 13:48,1,10000,,
g_g002151,2306240005,3,0,0,2,2,4048300597,고창군청(고인돌박물관),전북 고창군 고창읍 중앙로 245,전북 고창군 고창읍 교촌리 275-3,3279077,4579025022,2023-06-24 15:00,1,7400,입장권,
g_g002151,2306250003,1,1,1,1,2,4568601434,농업회사법인주식회사고창청농원,전북 고창군 공음면 청천길 41-27,전북 고창군 공음면 용수리 681,4637839,4579034027,2023-06-25 13:57,1,15000,복분자요거트스무디;고창수박멜론스무디,
g_g002151,2306250002,3,1,1,1,2,4048507240,석정휴스파,전북 고창군 고창읍 석정2로 173,전북 고창군 고창읍 석정리 733,3279035,4579025025,2023-06-25 10:00,1,42000,입장권,
g_g002151,2306250002,3,1,1,2,2,4048507240,석정휴스파,전북 고창군 고창읍 석정2로 173,전북 고창군 고창읍 석정리 733,3279035,4579025025,2023-06-25 12:51,1,7200,입장권,
g_g002152,2306200006,1,0,0,1,3,2012263240,명랑핫도그,충북 단양군 단양읍 삼봉로 256-1,충북 단양군 단양읍 도전리 425,3248030,4380025026,2023-06-20 16:14,1,5400,명랑 ,
g_g002152,2306210004,1,0,0,1,3,3150975861,GS25,충북 단양군 단양읍 수변로 73,충북 단양군 단양읍 도전리 516,3248037,4380025026,2023-06-21 16:01,1,5800,이디야쇼콜라;이디야바닐라,
g_g002152,2306200005,2,0,0,1,3,6973100623,단양축산정육센터,충북 단양군 단양읍 도전5길 37,충북 단양군 단양읍 도전리 614,4544128,4380025026,2023-06-20 15:56,1,10000,,
g_g002152,2306200006,2,1,1,1,3,3040634025,CU,충북 단양군 단양읍 삼봉로 235,충북 단양군 단양읍 도전리 276,3248030,4380025026,2023-06-20 16:32,1,5700,펩시콜라 캔;경주법주)쌀막걸리;친환경봉투판매용,
g_g002152,2306200003,1,2,2,1,3,3482100566,충청도순대,충북 단양군 단양읍 도전5길 37,충북 단양군 단양읍 도전리 614,4544128,4380025026,2023-06-20 12:36,1,27000,,
g_g002152,2306210004,1,4,4,1,3,8852500307,김밥천국,충북 단양군 단양읍 삼봉로 293-1,충북 단양군 단양읍 도전리 159,3248030,4380025026,2023-06-21 15:49,1,23500,,
g_g002152,2306200006,3,4,4,1,3,3048506693,소노인터내셔널,충북 단양군 단양읍 삼봉로 187-17,,3248030,4380025027,2023-06-20 19:49,3,3500,입장권 ,
g_g002152,2306200004,1,6,6,1,3,3040996304,GS25,충북 단양군 단양읍 삼봉로 129,충북 단양군 단양읍 상진리 792,3248030,4380025027,2023-06-20 14:31,3,3900,Y)얼음컵M;CRAFT스윗블랙;CRAFT카페라떼,
g_g002152,2306200006,2,6,6,1,3,3048506693,소노인터내셔널,충북 단양군 단양읍 삼봉로 187-17,충북 단양군 단양읍 상진리 4-1,3248030,4380025027,2023-06-20 19:26,1,10700,솔트 롤 브래드;메종 조각케익;마늘 스틱;봉투,
g_g002154,2307010002,2,0,0,2,2,8970202366,서면식자재마트,충남 서천군 서면 춘장대해수욕장로 258,충남 서천군 서면 도둔리 460-2,3353151,4477041028,2023-07-01 15:03,1,88810,잭푸르츠칩(밋싸이);스프라이트;키친타올1롤;꽃상추;새송이버섯,
g_g002156,2307080003,1,0,0,1,2,4040227016,부안맛집 다해꽃게장,전북 부안군 보안면 청자로 1283,,3280089,4580035024,2023-07-08 12:32,1,30000,돌게장,
g_g002156,2307080005,1,0,0,1,2,2577400344,달고은,전북 부안군 줄포면 부안로 865,,3280096,4580041021,2023-07-08 13:22,1,7000,옛날빙수 ,
g_g002156,2307080007,2,0,0,1,2,7518700638,(유)하이푸드,전북 부안군 부안읍 석정로 261,전북 부안군 부안읍 봉덕리 562,3280054,4580025024,2023-07-08 15:13,1,72340,깻잎;카프리병;청양고추;동원)샘물;웅진헛개차,
g_g002156,2307080008,2,0,0,1,2,,,,,,,2023-07-08 15:59,3,30000,,
g_g002156,2307090001,2,1,1,1,2,8608100018,(유)슬지제빵소,전북 부안군 진서면 청자로 1076,전북 부안군 진서면 진서리 1219-73,3280089,4580037021,2023-07-09 12:45,1,44300,카스테라찐빵;인절미크림찐빵;생크림찐빵;크림치즈찐빵;찐밤팥빵,
g_g002159,2307070002,1,0,0,1,2,1338122244,용인(강릉)휴게소,경기 용인시 처인구 주북로94번길 30-1,,4409747,4146110600,2023-07-07 12:56,1,2500,통감자구이(실속),
g_g002159,2307070003,1,0,0,1,2,4575100606,메밀면묵밥리,충북 충주시 앙성면 가곡로 1509,충북 충주시 앙성면 능암리 621-27,3197001,4313037034,2023-07-07 14:13,1,23000,비빔막국수+간장수육SET;숙주비빔막국수,
g_g002159,2307080002,1,0,0,1,2,8220201403,중앙탑막국수,충북 충주시 중앙탑면 중앙탑길 109,충북 충주시 중앙탑면 탑평리 41,4515294,4313038521,2023-07-08 14:38,1,27000,막국수-물;막국수-비;후라이드(반),
g_g002159,2307070004,1,2,2,1,2,2875700178,한민족족발,충북 충주시 앙성면 가곡로 1033-1,,3197001,4313037021,2023-07-07 18:23,1,37000,,
g_g002159,2307070002,2,2,2,1,2,8098501228,용인(강릉)주유소,경기 용인시 처인구 양지면 주북로94번길 30,경기 용인시 처인구 양지면 주북리 958-3,4409747,4146136029,2023-07-07 13:08,1,30000,주유비,
g_g002159,2307070004,1,3,3,1,2,,CU,충북 충주시 앙성면 산전장수1길 103,충북 충주시 앙성면 돈산리 155-1,4514668,4313037033,2023-07-07 18:26,1,1900,,
g_g002164,2306170002,1,0,0,1,2,7654900315,키와마루아지 청주점,충북 청주시 흥덕구 진재로 141,충북 청주시 흥덕구 복대동 288-62,3237081,4311311400,2023-06-17 15:26,1,19500,,
g_g002164,2306170006,1,0,0,1,2,,목장막창&도시락,,,,,2023-06-17 20:51,1,27500,[목장]시그니처 튀긴 생막창,
g_g002164,2306180002,1,0,0,1,2,5271800801,중앙로파돈까스,충북 청주시 상당구 상당로115번길 39,충북 청주시 상당구 북문로2가 80-8,4508299,4311110300,2023-06-18 15:01,1,32000,파돈까스;크림돈까스;가라아게;콜라,
g_g002164,2306180006,1,0,0,1,2,,졸졸호떡,,,,,2023-06-18 16:05,3,3000,,
g_g002164,2306180007,1,0,0,1,2,2695000773,투썸플레이스,충북 청주시 흥덕구 풍산로 15,충북 청주시 흥덕구 가경동 1416-2,3237093,4311311300,2023-06-18 16:39,3,15300,아이스 아메리카노(R);샤인머스캣 청포도에이드;코코넛카야크루아상,
g_g002164,2306180001,2,0,0,1,2,5320301244,일점이안경원,충북 청주시 흥덕구 복대로 179,충북 청주시 흥덕구 복대동 49-4,3237030,4311311400,2023-06-18 13:43,1,84000,,
g_g002164,2306180004,2,0,0,1,2,2138152063,(주)아성다이소,충북 청주시 상당구 성안로 19-2,,3236031,4311110200,2023-06-18 15:41,1,1000,세탁조크리너,
g_g002164,2306170003,1,1,1,1,2,4108551659,현대백화점,충북 청주시 흥덕구 직지대로 308,충북 청주시 흥덕구 복대동 3380,3236058,4311311400,2023-06-17 15:57,1,9600,백미당,
g_g002169,2306180001,2,0,0,0,1,,밸리피싱,병암리 109,,,,,5,1428000,,4423040000
g_g002169,2306170004,1,0,0,1,1,6041953107,양평해장국,전북 군산시 궁포2로 4,전북 군산시 조촌동 664-8,3351781,4513013400,2023-06-17 14:11,1,9000,양평선지,
g_g002169,2306170009,2,0,0,1,1,,오늘도물회,,,,,2023-06-17 21:00,1,32000,광어물회(광어)(소 1~2인) ,
g_g002169,2306170010,2,0,0,1,1,4010768314,CU,전북 군산시 신지길 61,전북 군산시 지곡동 548-6,4604696,4513014300,2023-06-17 21:15,1,3100,DEL)벤티컵얼음;제로자몽허니블랙티,
g_g002169,2306180001,2,0,0,1,1,,밸리피싱,충남 논산시 가야곡면 덕은로 619-9,,3255010,4423040026,2023-06-10 11:55,3,1428000,페달카약 ,
