TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,RSVT_YN,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
g_g011645,12,교통비,2,시외/고속버스,N,1,6988800163,(주)에이텍티앤,2023-09-04 19:59,3,7200,버스비
g_g011645,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-09-01 22:07,3,8400,기차표
g_g011657,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,30000,
g_g011657,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,800,
g_g011669,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8400,
g_g011673,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
g_g011673,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10900,
g_g011674,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g011674,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,7600,
g_g011677,5,교통비,0,지하철,N,1,,,,,3750,
g_g011677,7,교통비,1,KTX/SRT(고속열차),N,1,3148210024,한국철도공사 ,2023-09-22 09:02,1,22500,기차표
g_g011677,7,교통비,2,KTX/SRT(고속열차),N,1,3148210024,한국철도공사,2023-09-22 09:54,1,23700,기차표 
g_g011679,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g011679,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,800,
g_g011680,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
g_g011680,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,100,
g_g011680,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3400,
g_g011683,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,10000,
g_g011685,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
g_g011685,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,5500,
g_g011691,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g011691,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,14300,
g_g011692,13,교통비,0,시내/마을버스,N,2,,,,,2500,
g_g011692,4,교통비,1,택시,N,2,1048183559,주식회사 티머니,2023-09-17 16:53,1,8600,택시비 
g_g011692,7,교통비,2,KTX/SRT(고속열차),Y,2,3058631590,주식회사 에스알 ,2023-09-15 00:00,1,15400,기차표
g_g011697,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
g_g011697,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,2000,
g_g011697,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,4000,
g_g011708,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1000,
g_g011709,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g011709,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11000,
g_g011714,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,50000,
g_g011714,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,17400,
g_g011717,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,80000,
g_g011721,12,교통비,0,시외/고속버스,N,1,,,,,50600,
g_g011721,4,교통비,0,택시,N,1,,,,,5100,
g_g011722,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,60000,
g_g011724,12,교통비,0,시외/고속버스,N,1,,,,,22550,
g_g011724,8,교통비,1,새마을/무궁화열차,Y,1,3148210024,한국철도공사,2023-09-20 00:00,1,10200,기차표 
g_g011726,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g011734,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8800,
g_g011746,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,80000,
g_g011746,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,16800,
g_g011754,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,17500,
g_g011754,1,통행료,0,자가용(승용/승합/트럭 등등),N,5,,,,,500,
g_g011754,4,교통비,0,택시,N,5,,,,,82640,
g_g011754,7,교통비,0,KTX/SRT(고속열차),N,5,,,,,269300,
g_g011764,50,교통비,0,버스 + 지하철,N,2,,,,,21300,
g_g011786,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
g_g011789,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,50000,
g_g011789,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,15000,
g_g011791,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g011791,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,17000,
g_g011813,1,주유비,0,자가용(승용/승합/트럭 등등),N,5,,,,,30000,
g_g011813,1,통행료,0,자가용(승용/승합/트럭 등등),N,5,,,,,3100,
g_g011816,50,교통비,0,버스 + 지하철,N,2,,,,,15000,
g_g011816,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-09-04 14:06,1,23700,기차표
g_g011816,7,교통비,3,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사 ,2023-09-05 07:14,1,22900,기차표
g_g011816,7,교통비,4,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-09-05 07:14,1,23700,기차표
g_g011818,50,교통비,0,버스 + 지하철,N,1,,,,,39400,
g_g011819,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,80000,
g_g011819,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,35000,
g_g011819,2,통행료,0,렌터카(승용/승합/버스 등등),N,2,,,,,10000,
g_g011821,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,800,
g_g011822,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,7574,
g_g011822,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,2500,
g_g011822,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3600,
g_g011824,1,주유비,0,자가용(승용/승합/트럭 등등),N,6,,,,,5000,
g_g011825,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
g_g011825,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4000,
g_g011826,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g011826,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,7400,
g_g011827,4,교통비,1,택시,N,2,3118128042,은성운수합자회사,2023-09-16 11:50,1,11200,택시비
g_g011827,5,교통비,0,지하철,N,2,,,,,2800,
g_g011827,8,교통비,0,새마을/무궁화열차,N,2,,,,,22000,
g_g011829,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,20000,
g_g011830,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,10000,
g_g011830,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,2000,
g_g011832,1,주유비,0,자가용(승용/승합/트럭 등등),N,5,,,,,100000,
g_g011833,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g011836,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
g_g011836,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,6400,
g_g011837,50,교통비,0,버스 + 지하철,N,1,,,,,33050,
g_g011838,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g011838,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,12000,
g_g011840,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,38132,
g_g011841,50,교통비,0,버스 + 지하철,N,2,,,,,90000,
g_g011841,8,교통비,0,새마을/무궁화열차,N,2,,,,,70000,
g_g011843,50,교통비,0,버스 + 지하철,N,1,,,,,51500,
g_g011847,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,30000,
g_g011847,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,2000,
g_g011847,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,12000,
g_g011850,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g011850,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,7100,
g_g011851,4,교통비,0,택시,N,1,,,,,25640,
g_g011851,5,교통비,0,지하철,N,1,,,,,3750,
g_g011851,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-09-13 23:23,3,25300,기차표
g_g011851,8,교통비,1,새마을/무궁화열차,Y,1,3148210024,한국철도공사,2023-09-13 18:45,3,17800,기차표
g_g011854,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,59000,
g_g011857,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
g_g011858,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,15000,
g_g011858,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,2300,
g_g011860,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,7200,
g_g011872,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,13200,
g_g011873,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,100000,
g_g011873,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10400,
g_g011876,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
g_g011876,12,교통비,0,시외/고속버스,N,2,,,,,1250,
g_g011881,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,17600,
g_g011882,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,7300,
g_g011903,12,교통비,0,시외/고속버스,N,1,,,,,22800,
g_g011903,4,교통비,1,택시,N,1,4180631216,,2023-09-09 17:35,1,4500,택시비
g_g011903,4,교통비,2,택시,N,1,4023451748,,2023-09-09 09:05,1,5600,택시비
g_g011903,4,교통비,3,택시,N,1,4093355791,,2023-09-09 07:11,1,6400,택시비
g_g011905,50,교통비,0,버스 + 지하철,N,1,,,,,28300,
g_g011905,8,교통비,1,새마을/무궁화열차,Y,1,3148210024,한국철도공사,2023-09-12 00:30,1,10600,기차표
g_g011905,8,교통비,2,새마을/무궁화열차,Y,1,3148210024,한국철도공사,2023-09-13 10:14,1,10600,기차표 
g_g011908,5,교통비,0,지하철,N,1,,,,,5200,
g_g011908,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-09-04 00:00,3,21200,기차표
g_g011914,4,교통비,0,택시,N,1,,,,,16400,
g_g011914,50,교통비,0,버스 + 지하철,N,1,,,,,20000,
g_g011914,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,18500,
g_g011918,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,82000,
g_g011922,5,교통비,0,지하철,N,1,,,,,6250,
g_g011922,7,교통비,2,KTX/SRT(고속열차),Y,1,3058631590,주식회사 에스알,2023-09-16 00:00,1,15200,기차표 
g_g011924,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,38000,
g_g011925,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g011926,13,교통비,0,시내/마을버스,N,1,,,,,3750,
g_g011926,4,교통비,0,택시,N,1,,,,,12000,
g_g011926,50,교통비,0,버스 + 지하철,N,1,,,,,30500,
g_g011927,12,교통비,0,시외/고속버스,N,1,,,,,23250,
g_g011927,4,교통비,1,택시,N,1,1241235661,개인택시,2023-09-13 18:55,1,21000,택시비 
g_g011927,4,교통비,2,택시,N,1,5442301449,개인택시,2023-09-13 15:03,1,6600,택시비
g_g011927,4,교통비,3,택시,N,1,3118100345,대영택시(자),2023-09-13 11:17,1,11600,택시비
g_g011927,4,교통비,4,택시,N,1,3110423352,,2023-09-13 13:07,1,10700,택시비
g_g011928,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,30000,
g_g011929,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,60000,
g_g011929,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,16200,
g_g011929,5,교통비,0,지하철,N,2,,,,,3900,
g_g011930,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g011930,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1000,
g_g011931,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
g_g011931,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,8800,
g_g011934,12,교통비,0,시외/고속버스,N,2,,,,,41400,
g_g011934,4,교통비,1,택시,N,2,3120586681,,2023-09-05 10:02,1,7000,택시비
g_g011940,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
g_g011940,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,8500,
g_g011942,12,교통비,0,시외/고속버스,N,1,,,,,6960,
g_g011944,12,교통비,0,시외/고속버스,N,2,,,,,40700,
g_g011949,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,20000,
g_g011949,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,1100,
g_g011949,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,8000,
g_g011950,5,교통비,0,지하철,N,1,,,,,6450,
g_g011950,8,교통비,1,새마을/무궁화열차,N,1,3148210024,한국철도공사,2023-09-13 15:54,1,10800,기차표
g_g011952,12,교통비,0,시외/고속버스,N,1,,,,,26100,
g_g011966,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g011970,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g011970,14,렌탈비,0,자전거,N,2,,,,,1000,
g_g011970,14,렌탈비,1,자전거,N,2,1138521083,엔에이치엔케이씨피 주식회사,2023-09-17 18:05,1,1000,자전거 대여료
g_g011972,50,교통비,0,버스 + 지하철,N,1,,,,,7700,
g_g011972,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,50400,
g_g011983,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g011983,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,5500,
g_g011983,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8400,
g_g011990,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,41800,
g_g011990,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,11600,
g_g011996,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
g_g011999,13,교통비,0,시내/마을버스,N,1,,,,,4050,
g_g011999,4,교통비,1,택시,N,1,4010827794,개인택시,2023-09-09 08:29,1,12100,택시비
g_g011999,4,교통비,2,택시,N,1,3130540091,,2023-09-09 10:17,1,10800,택시비
g_g011999,4,교통비,3,택시,N,1,3090223452,,2023-09-09 14:38,1,8800,택시비 
g_g011999,4,교통비,4,택시,N,1,3130554028,개인택시,2023-09-09 17:04,1,8300,택시비
g_g011999,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-09-07 11:20,1,8400,기차표 
g_g011999,8,교통비,1,새마을/무궁화열차,N,1,3148210024,한국철도공사,2023-09-09 17:09,1,2600,기차표
g_g011999,8,교통비,2,새마을/무궁화열차,Y,1,3148210024,한국철도공사,2023-09-07 11:21,1,4800,기차표 
g_g011999,8,교통비,3,새마을/무궁화열차,N,1,3148210024,한국철도공사,2023-09-09 17:03,1,7900,기차표 
g_g011999,8,교통비,4,새마을/무궁화열차,N,1,3148210024,한국철도공사,2023-09-09 17:00,1,2600,기차표
g_g012152,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,70000,
g_g012153,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,17000,
g_g012155,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,6700,
g_g012159,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,28200,
g_g012159,7,교통비,2,KTX/SRT(고속열차),N,2,3148210024,한국철도공사 ,2023-09-09 16:03,3,14100,기차표
g_g012160,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,35000,
g_g012162,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g012162,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,2500,
g_g012162,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,7600,
g_g012164,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11000,
g_g012171,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
g_g012173,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,2900,
g_g012174,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,90000,
g_g012175,12,교통비,0,시외/고속버스,N,2,,,,,6000,
g_g012176,12,교통비,0,시외/고속버스,N,2,,,,,62800,
g_g012177,12,교통비,0,시외/고속버스,N,3,,,,,17000,
g_g012177,4,교통비,0,택시,N,3,,,,,30600,
g_g012177,7,교통비,0,KTX/SRT(고속열차),N,3,,,,,12900,
g_g012179,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,20000,
g_g012181,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
g_g012182,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,1150,
g_g012183,5,교통비,0,지하철,N,1,,,,,6250,
g_g012183,7,교통비,2,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-09-06 10:27,1,10800,기차표
g_g012185,50,교통비,0,버스 + 지하철,N,2,,,,,15000,
g_g012185,8,교통비,1,새마을/무궁화열차,Y,2,3148210024,한국철도공사,2023-09-15 19:07,1,7600,기차표
g_g012185,8,교통비,2,새마을/무궁화열차,Y,2,3148210024,한국철도공사,2023-09-15 19:07,3,10800,기차표
g_g012186,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,90000,
g_g012186,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,2000,
g_g012186,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,13000,
g_g012188,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g012188,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8000,
g_g012189,5,교통비,0,지하철,N,2,,,,,8000,
g_g012190,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,40000,
g_g012192,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,8000,
g_g012194,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,35000,
g_g012194,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4800,
g_g012196,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
g_g012196,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,2600,
g_g012197,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,81900,
g_g012199,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,18600,
g_g012201,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g012201,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,11400,
g_g012203,3,주유비,0,캠핑카(자차 및 렌탈),N,3,,,,,60000,
g_g012203,3,통행료,0,캠핑카(자차 및 렌탈),N,3,,,,,23600,
g_g012207,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,60000,
g_g012207,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,11300,
g_g012209,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g012212,4,교통비,3,택시,N,2,4021452230,개인택시,2023-09-09 11:42,1,7800,택시비 
g_g012212,4,교통비,4,택시,N,2,6350400857,개인택시,2023-09-09 16:27,1,7300,택시비
g_g012212,50,교통비,0,버스 + 지하철,N,2,,,,,3000,
g_g012212,8,교통비,1,새마을/무궁화열차,N,2,3148210024,한국철도공사,2023-09-09 16:32,1,0,기차표
g_g012212,8,교통비,2,새마을/무궁화열차,N,2,3148210024,한국철도공사,2023-09-09 00:00,1,0,기차표 
g_g012220,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g012220,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,20000,
g_g012226,12,교통비,0,시외/고속버스,N,1,,,,,27200,
g_g012227,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,5800,
g_g012228,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,20000,
g_g012228,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,15900,
g_g012228,12,교통비,0,시외/고속버스,N,1,,,,,13800,
g_g012228,9,교통비,0,항공기,N,1,,,,,108200,
g_g012235,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g012236,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,50000,
g_g012238,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
g_g012239,5,교통비,0,지하철,N,2,,,,,2500,
g_g012239,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,28400,
g_g012240,5,교통비,0,지하철,N,1,,,,,5000,
g_g012246,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g012246,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8000,
g_g012251,50,교통비,0,버스 + 지하철,N,1,,,,,14950,
g_g012254,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,80000,
g_g012254,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,3000,
g_g012254,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,13900,
g_g012255,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g012256,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,20000,
g_g012257,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,2,6168190529,주식회사 쏘카,2023-09-06 00:05,1,7520,렌트비
g_g012257,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,57400,
g_g012257,2,통행료,0,렌터카(승용/승합/버스 등등),N,2,,,,,8000,
g_g012258,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,15000,
g_g012258,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,1500,
g_g012261,14,렌탈비,0,자전거,N,1,,,,,1000,
g_g012261,5,교통비,0,지하철,N,1,,,,,5000,
g_g012267,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,15000,
g_g012269,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5700,
g_g012270,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1300,
g_g012270,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,16700,
